reference_text,original_transcription,adjusted_transcription,original_confidence,adjusted_confidence,original_duration,adjusted_duration,original_wer,adjusted_wer,phoneme_analysis,wav_file
raid,raid,maid,"{'mean_confidence': 0.9997519254684448, 'min_confidence': 0.9847801923751831, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9863771796226501, 'min_confidence': 0.6305811405181885, 'max_confidence': 0.9999997615814209}",2.265,1.927875,0.0,1.0,"{'original_duration': 2.265, 'adjusted_duration': 1.927875, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.5791875000000002, 'total_adjusted_duration': 1.498026179315077, 'tempo_ratio': 1.05417884}, 'r': {'count': 1, 'total_original_duration': 0.405875, 'total_adjusted_duration': 0.25901843511054656, 'tempo_ratio': 1.566973408}, 'ey': {'count': 1, 'total_original_duration': 0.1493125, 'total_adjusted_duration': 0.09727755352817381, 'tempo_ratio': 1.534912162}, 'dcl': {'count': 1, 'total_original_duration': 0.039625, 'total_adjusted_duration': 0.02543388569023428, 'tempo_ratio': 1.557960922}, 'd': {'count': 1, 'total_original_duration': 0.0863125, 'total_adjusted_duration': 0.048208063025289925, 'tempo_ratio': 1.790416262}}}",0107.wav
weed,wed,we,"{'mean_confidence': 0.9999047517776489, 'min_confidence': 0.9886188507080078, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.976908802986145, 'min_confidence': 0.4502595365047455, 'max_confidence': 0.9999992847442627}",2.76,2.2464375,1.0,1.0,"{'original_duration': 2.76, 'adjusted_duration': 2.2464375, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.755, 'total_adjusted_duration': 1.6648029095328833, 'tempo_ratio': 1.05417884}, 'w': {'count': 1, 'total_original_duration': 0.17, 'total_adjusted_duration': 0.09684123013504535, 'tempo_ratio': 1.755450646}, 'iy': {'count': 1, 'total_original_duration': 0.2925, 'total_adjusted_duration': 0.18803627535909764, 'tempo_ratio': 1.555550914}, 'dcl': {'count': 1, 'total_original_duration': 0.025, 'total_adjusted_duration': 0.016046615577434878, 'tempo_ratio': 1.557960922}, 'd': {'count': 1, 'total_original_duration': 0.5025, 'total_adjusted_duration': 0.2806609896620789, 'tempo_ratio': 1.790416262}}}",0110.wav
pat,but,that,"{'mean_confidence': 0.9890891313552856, 'min_confidence': 0.5461561679840088, 'max_confidence': 0.9999994039535522}","{'mean_confidence': 0.9816144108772278, 'min_confidence': 0.5881028175354004, 'max_confidence': 0.9999982118606567}",3.59,2.8934375,1.0,1.0,"{'original_duration': 3.59, 'adjusted_duration': 2.8934375, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.1500000000000004, 'total_adjusted_duration': 2.0395021398835893, 'tempo_ratio': 1.05417884}, 'pcl': {'count': 2, 'total_original_duration': 0.55, 'total_adjusted_duration': 0.32945441294961425, 'tempo_ratio': 1.66942672}, 'p': {'count': 2, 'total_original_duration': 0.2625, 'total_adjusted_duration': 0.1603174748693915, 'tempo_ratio': 1.637376089}, 'ae': {'count': 1, 'total_original_duration': 0.2775, 'total_adjusted_duration': 0.15851332999398204, 'tempo_ratio': 1.750641413}, 'tcl': {'count': 1, 'total_original_duration': 0.0675, 'total_adjusted_duration': 0.04029074546861267, 'tempo_ratio': 1.675322688}, 't': {'count': 1, 'total_original_duration': 0.2725, 'total_adjusted_duration': 0.16540383770348432, 'tempo_ratio': 1.647482935}}}",0111.wav
beat,beat,beat,"{'mean_confidence': 0.9997122287750244, 'min_confidence': 0.9796603322029114, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9978217482566833, 'min_confidence': 0.8820881247520447, 'max_confidence': 0.9999997615814209}",2.285,1.9013125,0.0,0.0,"{'original_duration': 2.285, 'adjusted_duration': 1.9013125, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.501375, 'total_adjusted_duration': 1.4242128024501042, 'tempo_ratio': 1.05417884}, 'bcl': {'count': 1, 'total_original_duration': 0.294125, 'total_adjusted_duration': 0.18234974914003194, 'tempo_ratio': 1.612971783}, 'b': {'count': 1, 'total_original_duration': 0.05175, 'total_adjusted_duration': 0.030929515199375188, 'tempo_ratio': 1.673159106}, 'iy': {'count': 1, 'total_original_duration': 0.1318125, 'total_adjusted_duration': 0.08473685998554208, 'tempo_ratio': 1.555550914}, 'tcl': {'count': 1, 'total_original_duration': 0.094125, 'total_adjusted_duration': 0.05618320618123211, 'tempo_ratio': 1.675322688}, 't': {'count': 1, 'total_original_duration': 0.202375, 'total_adjusted_duration': 0.12283890515685372, 'tempo_ratio': 1.647482935}}}",0112.wav
knee,ne,neah,"{'mean_confidence': 0.9883661270141602, 'min_confidence': 0.6027119755744934, 'max_confidence': 0.9999995231628418}","{'mean_confidence': 0.9893297553062439, 'min_confidence': 0.575656533241272, 'max_confidence': 0.9999997615814209}",2.15,1.786375,1.0,1.0,"{'original_duration': 2.15, 'adjusted_duration': 1.786375, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.4016250000000001, 'total_adjusted_duration': 1.32958938921597, 'tempo_ratio': 1.05417884}, 'n': {'count': 1, 'total_original_duration': 0.27675, 'total_adjusted_duration': 0.15923734738832876, 'tempo_ratio': 1.737971679}, 'iy': {'count': 1, 'total_original_duration': 0.46275, 'total_adjusted_duration': 0.2974830305040083, 'tempo_ratio': 1.555550914}}}",0113.wav
trait,drit,drit,"{'mean_confidence': 0.9987277388572693, 'min_confidence': 0.9219174385070801, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9976720809936523, 'min_confidence': 0.8516027927398682, 'max_confidence': 0.9999997615814209}",3.385,2.9815625,1.0,1.0,"{'original_duration': 3.385, 'adjusted_duration': 2.9815625, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.7024999999999997, 'total_adjusted_duration': 2.5636067595513485, 'tempo_ratio': 1.05417884}, 'dcl': {'count': 1, 'total_original_duration': 0.1775, 'total_adjusted_duration': 0.11393097059978761, 'tempo_ratio': 1.557960922}, 'd': {'count': 1, 'total_original_duration': 0.055, 'total_adjusted_duration': 0.03071911329634695, 'tempo_ratio': 1.790416262}, 'r': {'count': 1, 'total_original_duration': 0.06, 'total_adjusted_duration': 0.03829037537821446, 'tempo_ratio': 1.566973408}, 'ey': {'count': 1, 'total_original_duration': 0.1025, 'total_adjusted_duration': 0.06677906562838219, 'tempo_ratio': 1.534912162}, 'tcl': {'count': 1, 'total_original_duration': 0.0275, 'total_adjusted_duration': 0.016414748153879236, 'tempo_ratio': 1.675322688}, 't': {'count': 1, 'total_original_duration': 0.25, 'total_adjusted_duration': 0.15174664009493974, 'tempo_ratio': 1.647482935}}}",0114.wav
rain,ring,rean,"{'mean_confidence': 0.9929004907608032, 'min_confidence': 0.5298741459846497, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9896285533905029, 'min_confidence': 0.6330507397651672, 'max_confidence': 0.9999997615814209}",2.56,2.204,1.0,1.0,"{'original_duration': 2.56, 'adjusted_duration': 2.204, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.9075, 'total_adjusted_duration': 1.8094652706176495, 'tempo_ratio': 1.05417884}, 'r': {'count': 1, 'total_original_duration': 0.1225, 'total_adjusted_duration': 0.07817618306385452, 'tempo_ratio': 1.566973408}, 'ey': {'count': 1, 'total_original_duration': 0.225, 'total_adjusted_duration': 0.1465881928427902, 'tempo_ratio': 1.534912162}, 'n': {'count': 1, 'total_original_duration': 0.295, 'total_adjusted_duration': 0.16973809387373798, 'tempo_ratio': 1.737971679}}}",0115.wav
bubble,the both,devil,"{'mean_confidence': 0.9778410196304321, 'min_confidence': 0.48979148268699646, 'max_confidence': 0.9999994039535522}","{'mean_confidence': 0.9890276789665222, 'min_confidence': 0.5758653879165649, 'max_confidence': 0.9999996423721313}",2.845,2.4138125,2.0,1.0,"{'original_duration': 2.845, 'adjusted_duration': 2.4138125, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.1525, 'total_adjusted_duration': 2.0418736539997333, 'tempo_ratio': 1.05417884}, 'dcl': {'count': 1, 'total_original_duration': 0.08, 'total_adjusted_duration': 0.0513491698477916, 'tempo_ratio': 1.557960922}, 'd': {'count': 1, 'total_original_duration': 0.03, 'total_adjusted_duration': 0.016755879979825607, 'tempo_ratio': 1.790416262}, 'ah': {'count': 2, 'total_original_duration': 0.2675, 'total_adjusted_duration': 0.12618523539137705, 'tempo_ratio': 2.119899362}, 'bcl': {'count': 1, 'total_original_duration': 0.0975, 'total_adjusted_duration': 0.06044743065415423, 'tempo_ratio': 1.612971783}, 'b': {'count': 1, 'total_original_duration': 0.045, 'total_adjusted_duration': 0.026895230608152337, 'tempo_ratio': 1.673159106}, 'l': {'count': 1, 'total_original_duration': 0.1625, 'total_adjusted_duration': 0.0903156003957882, 'tempo_ratio': 1.799246191}}}",0116.wav
knew,newf,anough,"{'mean_confidence': 0.9992736577987671, 'min_confidence': 0.9451104998588562, 'max_confidence': 0.9999998807907104}","{'mean_confidence': 0.9957286715507507, 'min_confidence': 0.7503331899642944, 'max_confidence': 0.9999998807907104}",2.49,2.184125,1.0,1.0,"{'original_duration': 2.49, 'adjusted_duration': 2.184125, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.045, 'total_adjusted_duration': 1.9398985470055534, 'tempo_ratio': 1.05417884}, 'n': {'count': 1, 'total_original_duration': 0.15, 'total_adjusted_duration': 0.08630750535952779, 'tempo_ratio': 1.737971679}, 'uw': {'count': 1, 'total_original_duration': 0.285, 'total_adjusted_duration': 0.15787708189848915, 'tempo_ratio': 1.805201848}}}",0117.wav
chair,jeh,jhih,"{'mean_confidence': 0.9897264242172241, 'min_confidence': 0.5105851292610168, 'max_confidence': 1.0}","{'mean_confidence': 0.983910858631134, 'min_confidence': 0.4912720024585724, 'max_confidence': 0.9999998807907104}",3.06,2.7425,1.0,1.0,"{'original_duration': 3.06, 'adjusted_duration': 2.7425, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.5475, 'total_adjusted_duration': 2.4165728843504386, 'tempo_ratio': 1.05417884}, 'sh': {'count': 1, 'total_original_duration': 0.235, 'total_adjusted_duration': 0.15688845286479738, 'tempo_ratio': 1.497879517}, 'eh': {'count': 1, 'total_original_duration': 0.2675, 'total_adjusted_duration': 0.1690656181465203, 'tempo_ratio': 1.582225901}}}",0119.wav
bug,buck,but,"{'mean_confidence': 0.9994370341300964, 'min_confidence': 0.9628150463104248, 'max_confidence': 0.9999996423721313}","{'mean_confidence': 0.9852198958396912, 'min_confidence': 0.5758078098297119, 'max_confidence': 0.9999991655349731}",2.56,2.1323125,1.0,1.0,"{'original_duration': 2.56, 'adjusted_duration': 2.1323125, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.8675, 'total_adjusted_duration': 1.7715210447593503, 'tempo_ratio': 1.05417884}, 'bcl': {'count': 1, 'total_original_duration': 0.2, 'total_adjusted_duration': 0.12399472954698303, 'tempo_ratio': 1.612971783}, 'b': {'count': 1, 'total_original_duration': 0.0275, 'total_adjusted_duration': 0.01643597426053754, 'tempo_ratio': 1.673159106}, 'ah': {'count': 1, 'total_original_duration': 0.1225, 'total_adjusted_duration': 0.05778576200165864, 'tempo_ratio': 2.119899362}, 'kcl': {'count': 1, 'total_original_duration': 0.0375, 'total_adjusted_duration': 0.019063955446098447, 'tempo_ratio': 1.967062927}, 'k': {'count': 1, 'total_original_duration': 0.285, 'total_adjusted_duration': 0.1434914303620002, 'tempo_ratio': 1.98618133}}}",0120.wav
warm,one,one,"{'mean_confidence': 0.9999109506607056, 'min_confidence': 0.9918016791343689, 'max_confidence': 0.9999998807907104}","{'mean_confidence': 0.9999833106994629, 'min_confidence': 0.9994180202484131, 'max_confidence': 0.9999998807907104}",3.445,3.0020625,1.0,1.0,"{'original_duration': 3.445, 'adjusted_duration': 3.0020625, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.735, 'total_adjusted_duration': 2.5944364430612166, 'tempo_ratio': 1.05417884}, 'w': {'count': 1, 'total_original_duration': 0.1325, 'total_adjusted_duration': 0.07547919407584416, 'tempo_ratio': 1.755450646}, 'ao': {'count': 1, 'total_original_duration': 0.125, 'total_adjusted_duration': 0.072497899160228, 'tempo_ratio': 1.724187893}, 'r': {'count': 1, 'total_original_duration': 0.105, 'total_adjusted_duration': 0.0670081569118753, 'tempo_ratio': 1.566973408}, 'm': {'count': 1, 'total_original_duration': 0.3375, 'total_adjusted_duration': 0.1926258706232044, 'tempo_ratio': 1.752101101}}}",0121.wav
bat,but,bat,"{'mean_confidence': 0.9984292984008789, 'min_confidence': 0.8427060842514038, 'max_confidence': 0.9999995231628418}","{'mean_confidence': 0.9983450174331665, 'min_confidence': 0.8906596899032593, 'max_confidence': 0.9999994039535522}",2.25,1.8018125,1.0,0.0,"{'original_duration': 2.25, 'adjusted_duration': 1.8018125, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.295375, 'total_adjusted_duration': 1.2288000392798626, 'tempo_ratio': 1.05417884}, 'bcl': {'count': 1, 'total_original_duration': 0.4425625, 'total_adjusted_duration': 0.2743770874756834, 'tempo_ratio': 1.612971783}, 'b': {'count': 1, 'total_original_duration': 0.0416875, 'total_adjusted_duration': 0.02491544279949668, 'tempo_ratio': 1.673159106}, 'ae': {'count': 1, 'total_original_duration': 0.141375, 'total_adjusted_duration': 0.08075611541585301, 'tempo_ratio': 1.750641413}, 'tcl': {'count': 1, 'total_original_duration': 0.1135625, 'total_adjusted_duration': 0.06778544862636039, 'tempo_ratio': 1.675322688}, 't': {'count': 1, 'total_original_duration': 0.2061875, 'total_adjusted_duration': 0.12515304141830155, 'tempo_ratio': 1.647482935}}}",0122.wav
no,no,not,"{'mean_confidence': 0.9999459385871887, 'min_confidence': 0.9967628717422485, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9999908804893494, 'min_confidence': 0.999508261680603, 'max_confidence': 0.9999998807907104}",2.35,2.0309375,0.0,1.0,"{'original_duration': 2.35, 'adjusted_duration': 2.0309375, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.8054375, 'total_adjusted_duration': 1.7126482068260827, 'tempo_ratio': 1.05417884}, 'n': {'count': 1, 'total_original_duration': 0.254125, 'total_adjusted_duration': 0.14621929866326666, 'tempo_ratio': 1.737971679}, 'ow': {'count': 1, 'total_original_duration': 0.28075, 'total_adjusted_duration': 0.1720214970415164, 'tempo_ratio': 1.632063462}}}",0123.wav
know,norv,no,"{'mean_confidence': 0.9956950545310974, 'min_confidence': 0.6388574838638306, 'max_confidence': 0.9999996423721313}","{'mean_confidence': 0.9983781576156616, 'min_confidence': 0.9436490535736084, 'max_confidence': 0.9999996423721313}",2.54,2.2091875,1.0,1.0,"{'original_duration': 2.54, 'adjusted_duration': 2.2091875, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.9849999999999999, 'total_adjusted_duration': 1.8829822082181047, 'tempo_ratio': 1.05417884}, 'n': {'count': 1, 'total_original_duration': 0.205, 'total_adjusted_duration': 0.1179535906580213, 'tempo_ratio': 1.737971679}, 'ow': {'count': 1, 'total_original_duration': 0.34, 'total_adjusted_duration': 0.2083252323922193, 'tempo_ratio': 1.632063462}}}",0125.wav
storm,tormth,tornth,"{'mean_confidence': 0.9917157292366028, 'min_confidence': 0.6650838255882263, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.983674168586731, 'min_confidence': 0.4868982434272766, 'max_confidence': 0.9999997615814209}",2.74,2.3050625,1.0,1.0,"{'original_duration': 2.74, 'adjusted_duration': 2.3050625, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.92, 'total_adjusted_duration': 1.8213228411983682, 'tempo_ratio': 1.05417884}, 'tcl': {'count': 1, 'total_original_duration': 0.44, 'total_adjusted_duration': 0.26263597046206777, 'tempo_ratio': 1.675322688}, 't': {'count': 1, 'total_original_duration': 0.0425, 'total_adjusted_duration': 0.025796928816139757, 'tempo_ratio': 1.647482935}, 'ao': {'count': 1, 'total_original_duration': 0.12, 'total_adjusted_duration': 0.06959798319381888, 'tempo_ratio': 1.724187893}, 'r': {'count': 1, 'total_original_duration': 0.1075, 'total_adjusted_duration': 0.0686035892193009, 'tempo_ratio': 1.566973408}, 'm': {'count': 1, 'total_original_duration': 0.1, 'total_adjusted_duration': 0.05707433203650501, 'tempo_ratio': 1.752101101}}}",0126.wav
lead as in i will lead you,lead,lea,"{'mean_confidence': 0.9990302324295044, 'min_confidence': 0.8541731238365173, 'max_confidence': 0.9999998807907104}","{'mean_confidence': 0.9936843514442444, 'min_confidence': 0.5687986016273499, 'max_confidence': 0.9999998807907104}",3.025,2.6494375,0.8571428571428571,1.0,"{'original_duration': 3.025, 'adjusted_duration': 2.6494375, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.3975, 'total_adjusted_duration': 2.2742820373818167, 'tempo_ratio': 1.05417884}, 'l': {'count': 1, 'total_original_duration': 0.25, 'total_adjusted_duration': 0.13894707753198185, 'tempo_ratio': 1.799246191}, 'iy': {'count': 1, 'total_original_duration': 0.3675, 'total_adjusted_duration': 0.23625070493835346, 'tempo_ratio': 1.555550914}}}",0127.wav
dagger,dager,that year,"{'mean_confidence': 0.9936537742614746, 'min_confidence': 0.6319440603256226, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9955896139144897, 'min_confidence': 0.5032294988632202, 'max_confidence': 0.9999997615814209}",3.81,3.228875,1.0,2.0,"{'original_duration': 3.81, 'adjusted_duration': 3.228875, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.8225, 'total_adjusted_duration': 2.677439437126247, 'tempo_ratio': 1.05417884}, 'dcl': {'count': 1, 'total_original_duration': 0.2475, 'total_adjusted_duration': 0.15886149421660528, 'tempo_ratio': 1.557960922}, 'd': {'count': 1, 'total_original_duration': 0.04, 'total_adjusted_duration': 0.022341173306434144, 'tempo_ratio': 1.790416262}, 'ae': {'count': 1, 'total_original_duration': 0.225, 'total_adjusted_duration': 0.12852432161674218, 'tempo_ratio': 1.750641413}, 'g': {'count': 1, 'total_original_duration': 0.0825, 'total_adjusted_duration': 0.052793791483909516, 'tempo_ratio': 1.562683749}, 'er': {'count': 1, 'total_original_duration': 0.3825, 'total_adjusted_duration': 0.18896173723119739, 'tempo_ratio': 2.024219324}}}",0128.wav
whoop,wons,fosh,"{'mean_confidence': 0.9815711975097656, 'min_confidence': 0.37415722012519836, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9918960928916931, 'min_confidence': 0.6357018351554871, 'max_confidence': 0.9999997615814209}",2.585,2.2688125,1.0,1.0,"{'original_duration': 2.585, 'adjusted_duration': 2.2688125, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.1224999999999996, 'total_adjusted_duration': 2.013415484606008, 'tempo_ratio': 1.05417884}, 'w': {'count': 1, 'total_original_duration': 0.14, 'total_adjusted_duration': 0.07975160128768441, 'tempo_ratio': 1.755450646}, 'uw': {'count': 1, 'total_original_duration': 0.16, 'total_adjusted_duration': 0.08863274773248515, 'tempo_ratio': 1.805201848}, 'm': {'count': 1, 'total_original_duration': 0.1525, 'total_adjusted_duration': 0.08703835635567013, 'tempo_ratio': 1.752101101}}}",0130.wav
